# test_Lib_CrystalStructureFactor v.0.0.1
 element           g       T (K)       V (V)         Re(U_g)         Im(U_g)                xi_g
Li         0   0   0     300.000  200000.000      7.26953489      0.02170813        592.93767982
Li         0  -1  -1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li        -1   0  -1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         1   0  -1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         0   1  -1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li        -1  -1   0     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         1  -1   0     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li        -1   1   0     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         1   1   0     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         0  -1   1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li        -1   0   1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         1   0   1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         0   1   1     300.000  200000.000      1.35709277      0.01187727       3176.08006915
Li         0   0  -2     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li         0  -2   0     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li        -2   0   0     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li         2   0   0     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li         0   2   0     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li         0   0   2     300.000  200000.000      0.63236582      0.00768459       6815.80500968
Li        -1  -1  -2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1  -1  -2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1   1  -2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1   1  -2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1  -2  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1  -2  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -2  -1  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         2  -1  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -2   1  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         2   1  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1   2  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1   2  -1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1  -2   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1  -2   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -2  -1   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         2  -1   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -2   1   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         2   1   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1   2   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1   2   1     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1  -1   2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li         1  -1   2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
Li        -1   1   2     300.000  200000.000      0.38289665      0.00523040      11256.29664310
