# test_Lib_CrystalStructureFactor v.0.0.1
 element           g       T (K)       V (V)         Re(U_g)         Im(U_g)                xi_g
Pd         0   0   0     300.000  200000.000     24.62561341      0.93333850        174.91169426
Pd        -1  -1  -1     300.000  200000.000     15.48005825      0.87759931        278.00219569
Pd         1   1   1     300.000  200000.000     15.48005825      0.87759931        278.00219569
Pd         0   0  -2     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd         0  -2   0     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd        -2   0   0     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd         2   0   0     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd         0   2   0     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd         0   0   2     300.000  200000.000     13.84608364      0.86019752        310.70924224
Pd         0  -2  -2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd        -2   0  -2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         2   0  -2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         0   2  -2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd        -2  -2   0     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         2  -2   0     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd        -2   2   0     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         2   2   0     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         0  -2   2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd        -2   0   2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         2   0   2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd         0   2   2     300.000  200000.000      9.74113128      0.79575011        441.02576286
Pd        -1  -1  -3     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd        -1  -3  -1     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd        -3  -1  -1     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd         3   1   1     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd         1   3   1     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd         1   1   3     300.000  200000.000      7.90477334      0.75218433        542.83876575
Pd        -2  -2  -2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd         2  -2  -2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd        -2   2  -2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd         2   2  -2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd        -2  -2   2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd         2  -2   2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd        -2   2   2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd         2   2   2     300.000  200000.000      7.42432316      0.73846325        577.72742500
Pd         0   0  -4     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd         0  -4   0     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd        -4   0   0     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd         4   0   0     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd         0   4   0     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd         0   0   4     300.000  200000.000      5.93717039      0.68713338        721.18859375
Pd        -1  -3  -3     300.000  200000.000      5.13919048      0.65196586        832.06256333
Pd        -3  -1  -3     300.000  200000.000      5.13919048      0.65196586        832.06256333
Pd        -3  -3  -1     300.000  200000.000      5.13919048      0.65196586        832.06256333
