# test_Lib_CrystalStructureFactor v.0.0.1
 element           g       T (K)       V (V)         Re(U_g)         Im(U_g)                xi_g
Ti         0   0   0     300.000  200000.000     23.75223462      0.24680445        181.46367118
Ti         0  -1   0     300.000  200000.000      3.99360294     -4.65208946        703.03479913
Ti        -1   0   0     300.000  200000.000      9.46577817     -1.31676989        451.02371366
Ti         1   0   0     300.000  200000.000      9.39247058      1.76531464        451.02371366
Ti         0   1   0     300.000  200000.000      3.76791147      4.83669762        703.03479913
Ti         0  -1  -1     300.000  200000.000      8.36797136      1.09960147        510.71643599
Ti        -1   0  -1     300.000  200000.000      3.77436762      4.33000175        750.40390310
Ti         1   0  -1     300.000  200000.000      1.32358987      3.19323975       1246.97522107
Ti         0   1  -1     300.000  200000.000      0.82278303     -2.40013793       1698.84779112
Ti        -1  -1   0     300.000  200000.000      1.38289644     -2.19230375       1662.94648507
Ti         1  -1   0     300.000  200000.000      5.55538342     -4.67366233        593.73142478
Ti        -1   1   0     300.000  200000.000      5.32690023      4.93249820        593.73142478
Ti         1   1   0     300.000  200000.000      1.20714252      2.29377532       1662.94648507
Ti         0  -1   1     300.000  200000.000      0.69395161      2.44050511       1698.84779112
Ti        -1   0   1     300.000  200000.000      1.49156893     -3.11831563       1246.97522107
Ti         1   0   1     300.000  200000.000      3.99934313     -4.12310812        750.40390310
Ti         0   1   1     300.000  200000.000      8.41461444     -0.65294090        510.71643599
Ti         1  -1  -1     300.000  200000.000      7.83912219      2.36201614        526.47760425
Ti        -1   1  -1     300.000  200000.000      0.20060215     -1.18101398       3598.20851071
Ti         1  -1   1     300.000  200000.000      0.13749841      1.19001237       3598.20851071
Ti        -1   1   1     300.000  200000.000      7.95366352     -1.94169863        526.47760425
Ti         0   0  -2     300.000  200000.000      1.47742039     -3.19344430       1225.01737549
Ti         0  -2   0     300.000  200000.000      0.13048717      0.83644451       5091.65668591
Ti        -2   0   0     300.000  200000.000      3.89083948     -1.11530747       1064.94445913
Ti         2   0   0     300.000  200000.000      3.77531743      1.45928780       1064.94445913
Ti         0   2   0     300.000  200000.000      0.20487448     -0.82139684       5091.65668591
Ti         0   0   2     300.000  200000.000      1.31189538      3.26493308       1225.01737549
Ti         0  -1  -2     300.000  200000.000      1.24736055      2.62387576       1483.64541578
Ti        -1   0  -2     300.000  200000.000      0.42408968     -1.47799750       2803.26198501
Ti         1   0  -2     300.000  200000.000      1.93498785     -2.80763697       1264.10663983
Ti         0   1  -2     300.000  200000.000      5.89894973     -1.46967383        709.03231622
Ti         0  -2  -1     300.000  200000.000      2.13898546     -1.93270850       1495.20546059
Ti        -2   0  -1     300.000  200000.000      2.41888725      2.08587028       1349.51498393
Ti         2   0  -1     300.000  200000.000      0.21675126      1.01107102       4168.49083699
Ti         0   2  -1     300.000  200000.000      3.55699168     -1.24062043       1144.21089605
Ti        -1  -2   0     300.000  200000.000      0.29356420      0.93858986       4383.03551874
Ti         1  -2   0     300.000  200000.000     -0.00030490      0.19483637      22123.15423252
Ti        -2  -1   0     300.000  200000.000      0.40105811     -0.89793277       4383.03551874
Ti         2  -1   0     300.000  200000.000      3.80435461     -2.18851441        982.10727057
Ti        -2   1   0     300.000  200000.000      3.62147520      2.47944079        982.10727057
Ti         2   1   0     300.000  200000.000      0.29356420      0.93858986       4383.03551874
Ti        -1   2   0     300.000  200000.000      0.01493909     -0.19426304      22123.15423252
Ti         1   2   0     300.000  200000.000      0.40105811     -0.89793277       4383.03551874
Ti         0  -2   1     300.000  200000.000      3.42682799      1.56466571       1144.21089605
Ti        -2   0   1     300.000  200000.000      0.30944465     -0.98665583       4168.49083699
Ti         2   0   1     300.000  200000.000      2.60164491     -1.85292043       1349.51498393
Ti         0   2   1     300.000  200000.000      1.95082731      2.12247350       1495.20546059
Ti         0  -1   2     300.000  200000.000      5.78643624      1.86405599        709.03231622
Ti        -1   0   2     300.000  200000.000      1.74128466      2.93171129       1264.10663983
Ti         1   0   2     300.000  200000.000      0.32347323      1.50322777       2803.26198501
Ti         0   1   2     300.000  200000.000      1.42143241     -2.53380391       1483.64541578
Ti        -1  -1  -2     300.000  200000.000      1.37990249      2.04459186       1747.45353552
Ti         1  -1  -2     300.000  200000.000      0.54542697      1.88426266       2197.37242798
Ti        -1   1  -2     300.000  200000.000      5.25455490     -2.25992290        753.57572491
Ti         1   1  -2     300.000  200000.000      4.09537243     -0.28749377       1049.92127655
Ti        -1  -2  -1     300.000  200000.000      0.99883512     -1.21679201       2738.07076344
Ti        -2  -1  -1     300.000  200000.000      2.58263341     -0.41747754       1647.60703088
Ti         2   1  -1     300.000  200000.000      0.99883512     -1.21679201       2738.07076344
Ti         1   2  -1     300.000  200000.000      2.58263341     -0.41747754       1647.60703088
Ti        -1  -2   1     300.000  200000.000      2.51452714      0.72210532       1647.60703088
Ti        -2  -1   1     300.000  200000.000      0.84680172      1.32709504       2738.07076344
Ti         2   1   1     300.000  200000.000      2.51452714      0.72210532       1647.60703088
Ti         1   2   1     300.000  200000.000      0.84680172      1.32709504       2738.07076344
Ti        -1  -1   2     300.000  200000.000      4.05187767      0.66107134       1049.92127655
Ti         1  -1   2     300.000  200000.000      5.09022658      2.60905962        753.57572491
Ti        -1   1   2     300.000  200000.000      0.67122897     -1.84320048       2197.37242798
Ti         1   1   2     300.000  200000.000      1.56122093     -1.90973191       1747.45353552
Ti         0  -2  -2     300.000  200000.000      3.34532803      0.88538928       1245.59662816
Ti        -2   0  -2     300.000  200000.000      0.03959281     -0.29298375      14579.55711723
