0.36532E+01 0.42173E+01 0.28891E+01 0.14224E+01 0.34618E+00
0.63444E+02 0.15020E+02 0.33314E+01 0.67037E+00 0.72912E-01
-0.38421E-01 0.22075E-01 -0.42264E-02 0.72247E-01 0.31647E+00
0.10520E+02 0.23831E+02 0.65480E+02 0.35331E+01 0.29558E+00
0.16350000
