0.42505E+01 0.40195E+01 0.26705E+01 0.99146E+00 0.21833E+00
0.88832E+02 0.21852E+02 0.48420E+01 0.78414E+00 0.82473E-01
0.90483E-02 0.75513E-02 0.49861E-01 0.21954E+00 -0.24374E-01
0.13123E+02 0.36831E+01 0.28521E+01 0.61110E+00 0.72101E-01
0.58178571
